insName,obj0504,rpdf0504,jobCount,stageCount,bestObj,rpdf,run_id,summary_path,gain_vs_0504
149,2003.0,0.0499375780274656,80,5,2003.0,0.0499375780274656,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0
150,1776.0,0.0563221627710504,80,10,1769.0,-0.3386004514672686,20260510T025423_238291/20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,0.394922614238319
151,2500.0,1.1667672500502917,80,15,2470.0,-0.0404776361060514,20260429T155141_962595/20260429-1,Outputs_scenarios/20260429T155141_962595/ff2020/20260429-1/multi_instance_summary.csv,1.2072448861563432
152,2405.0,-0.4977187888842804,80,20,2389.0,-1.165210153974199,20260501T034519_627934/20260429-2,Outputs_scenarios/20260501T034519_627934/ff2020/20260429-2/multi_instance_summary.csv,0.6674913650899186
153,2754.0,0.0,120,5,2754.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
154,3131.0,0.0,120,10,3131.0,0.0,20260427T232937_696372/20260427-1,Outputs_scenarios/20260427T232937_696372/all_scenarios_summary.csv,0.0
155,3319.0,0.3319752527538856,120,15,3293.0,-0.4544765944553856,20260510T025423_238291/20260510-01,Outputs_scenarios/20260510T025423_238291/all_scenarios_summary.csv,0.7864518472092712
156,3004.0,-0.8617832283725555,120,20,2985.0,-1.4962593516209477,20260510T025423_238291/20260510-01,Outputs_scenarios/20260510T025423_238291/all_scenarios_summary.csv,0.6344761232483922
157,4391.0,0.0,160,5,4391.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0
158,4429.0,0.0,160,10,4429.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0
159,4247.0,1.3511911816996562,160,15,4228.0,0.9028272748871464,20260506T143151_970406/20260506-01,Outputs_scenarios/20260506T143151_970406/ff2020/20260506-01/multi_instance_summary.csv,0.4483639068125098
160,3744.0,-0.9040148896570062,160,20,3730.0,-1.2786361214704316,20260427T232937_696372/20260427-1,Outputs_scenarios/20260427T232937_696372/all_scenarios_summary.csv,0.37462123181342544
161,4999.0,0.0200060018005401,200,5,4998.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0200060018005401
162,5171.0,0.0,200,10,5171.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0
163,5012.0,0.0,200,15,5012.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0
164,4349.0,1.0401016988327747,200,20,4311.0,0.1625072547881602,20260510T025423_238291/20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,0.8775944440446145
165,5930.0,0.0,240,5,5930.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
166,6038.0,0.0,240,10,6038.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
167,6150.0,0.0813338755591703,240,15,6150.0,0.0813338755591703,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0
168,6304.0,0.1269841269841269,240,20,6277.0,-0.3022349479042392,20260510T025423_238291/20260510-01,Outputs_scenarios/20260510T025423_238291/all_scenarios_summary.csv,0.4292190748883661
169,1011.0,0.396432111000991,40,5,1007.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.396432111000991
170,1112.0,-0.6275212909009413,40,10,1112.0,-0.6275212909009413,20260504T184555_707193/20260504-01,Outputs_scenarios/20260504T184555_707193/ff2020/20260504-01/multi_instance_summary.csv,0.0
171,1389.0,-0.2875629043853343,40,15,1379.0,-1.0101010101010102,20260427T232937_696372/20260427-1,Outputs_scenarios/20260427T232937_696372/all_scenarios_summary.csv,0.7225381057156759
172,1688.0,0.1185536455245998,40,20,1662.0,-1.4336917562724014,20260501T034519_627934/20260429-2,Outputs_scenarios/20260501T034519_627934/all_scenarios_summary.csv,1.552245401797001
173,2058.0,0.0,80,5,2058.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
174,1748.0,0.6312769010043041,80,10,1746.0,0.5167958656330749,20260501T034519_627934/20260429-2,Outputs_scenarios/20260501T034519_627934/all_scenarios_summary.csv,0.11448103537122922
175,2506.0,0.6806806806806807,80,15,2477.0,-0.4832863471606927,20260510T025423_238291/20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,1.1639670278413734
176,2403.0,0.6261740763932373,80,20,2395.0,0.2927033242734685,20260429T155141_962595/20260429-1,Outputs_scenarios/20260429T155141_962595/all_scenarios_summary.csv,0.3334707521197688
177,3136.0,0.0,120,5,3136.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0
178,3092.0,0.0,120,10,3092.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
179,3243.0,0.1234186979327368,120,15,3231.0,-0.2472952086553323,20260510T025423_238291/20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,0.37071390658806913
180,3720.0,0.9724473257698542,120,20,3677.0,-0.190191550061133,20260510T025423_238291/20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,1.1626388758309871
181,4554.0,0.0,160,5,4554.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
182,4299.0,0.0,160,10,4299.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
183,4112.0,0.5853658536585366,160,15,4088.0,0.0,20260510T025423_238291/20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,0.5853658536585366
184,4579.0,0.1311188811188811,160,20,4568.0,-0.1093972213105787,20260427T232937_696372/20260427-1,Outputs_scenarios/20260427T232937_696372/all_scenarios_summary.csv,0.2405161024294598
185,5160.0,0.0193817230351778,200,5,5159.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0193817230351778
186,5255.0,0.0,200,10,5255.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
187,5441.0,0.0367647058823529,200,15,5432.0,-0.128783000643915,20260427T232937_696372/20260427-1,Outputs_scenarios/20260427T232937_696372/all_scenarios_summary.csv,0.1655477065262679
188,4430.0,-0.1128031584884376,200,20,4420.0,-0.3387916431394692,20260424T082903_591120/20260423-02-2nc,Outputs_scenarios/20260424T082903_591120/ff2020/20260423-02-2nc/multi_instance_summary.csv,0.2259884846510316
189,6217.0,0.0,240,5,6217.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
190,5935.0,0.0,240,10,5935.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0
191,6068.0,0.0,240,15,6068.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
192,6222.0,1.0339256865912765,240,20,6220.0,1.001777346905801,20260514T084607_028368/20260514-2,Outputs_scenarios/20260514T084607_028368/all_scenarios_summary.csv,0.03214833968547559
193,933.0,-0.5344735435595938,40,5,933.0,-0.5344735435595938,20260501T034519_627934/20260429-2,Outputs_scenarios/20260501T034519_627934/ff2020/20260429-2/multi_instance_summary.csv,0.0
194,1283.0,-0.1557632398753894,40,10,1267.0,-1.4106583072100314,20260510T025423_238291/20260510-01,Outputs_scenarios/20260510T025423_238291/all_scenarios_summary.csv,1.254895067334642
195,1693.0,-1.1160058737151248,40,15,1693.0,-1.1160058737151248,20260504T184555_707193/20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,0.0
196,1730.0,0.0,40,20,1710.0,-1.162790697674419,20260427T232937_696372/20260427-1,Outputs_scenarios/20260427T232937_696372/ff2020/20260427-1/multi_instance_summary.csv,1.162790697674419
197,2130.0,0.0,80,5,2130.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
198,1663.0,0.8454106280193237,80,10,1649.0,0.0,20260513T152336_096398/20260514-1,Outputs_scenarios/20260513T152336_096398/all_scenarios_summary.csv,0.8454106280193237
199,2258.0,0.7557234941098022,80,15,2252.0,0.4896505675495214,20260510T025423_238291/20260510-01,Outputs_scenarios/20260510T025423_238291/all_scenarios_summary.csv,0.2660729265602808
200,2367.0,-1.2594458438287153,80,20,2362.0,-1.4708972473208657,20260513T152336_096398/20260514-1,Outputs_scenarios/20260513T152336_096398/all_scenarios_summary.csv,0.2114514034921504
201,3066.0,0.0,120,5,3066.0,0.0,20260424T082903_591120/20260423-02-2nc,Outputs_scenarios/20260424T082903_591120/ff2020/20260423-02-2nc/multi_instance_summary.csv,0.0
202,3431.0,0.0,120,10,3431.0,0.0,20260427T232937_696372/20260427-1,Outputs_scenarios/20260427T232937_696372/ff2020/20260427-1/multi_instance_summary.csv,0.0
203,3305.0,1.83206106870229,120,15,3265.0,0.6144393241167435,20260507T201747_846405/20260507-bad20-good5-random5-paper-safe-hardness-v4-2nc,Outputs_scenarios/20260507T201747_846405/ff2020/20260507-bad20-good5-random5-paper-safe-hardness-v4-2nc/multi_instance_summary.csv,1.2176217445855464
204,3710.0,0.7847381951021513,120,20,3687.0,0.1628664495114006,20260504T021119_815294/20260502-01,Outputs_scenarios/20260504T021119_815294/ff2020/20260502-01/multi_instance_summary.csv,0.6218717455907506
205,4008.0,0.0,160,5,4008.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0
206,4616.0,0.0,160,10,4616.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0
207,4209.0,1.870503597122302,160,15,4172.0,0.9875948452366614,20260512T113404_464922/20260512-delayonly,Outputs_scenarios/20260512T113404_464922/ff2020/20260512-delayonly/multi_instance_summary.csv,0.8829087518856407
208,4519.0,0.4880212954747116,160,20,4449.0,-1.0731052984574112,20260510T025423_238291/20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,1.5611265939321228
209,5334.0,0.0,200,5,5334.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0
210,4892.0,0.0613434209181065,200,10,4889.0,0.0,20260429T155141_962595/20260429-1,Outputs_scenarios/20260429T155141_962595/all_scenarios_summary.csv,0.0613434209181065
211,5228.0,0.038262865888655,200,15,5225.0,-0.0191369246962013,20260429T155141_962595/20260429-1,Outputs_scenarios/20260429T155141_962595/ff2020/20260429-1/multi_instance_summary.csv,0.057399790584856294
212,5350.0,-0.1120866803661498,200,20,5350.0,-0.1120866803661498,20260504T184555_707193/20260504-01,Outputs_scenarios/20260504T184555_707193/ff2020/20260504-01/multi_instance_summary.csv,0.0
213,5735.0,0.0,240,5,5735.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0
214,6383.0,0.0,240,10,6383.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
215,6305.0,0.0,240,15,6305.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
216,6174.0,-0.2588159171789065,240,20,6131.0,-0.9577144712279848,20260510T025423_238291/20260510-01,Outputs_scenarios/20260510T025423_238291/all_scenarios_summary.csv,0.6988985540490783
217,1015.0,0.0,40,5,1010.0,-0.4938271604938271,20260504T021119_815294/20260502-01,Outputs_scenarios/20260504T021119_815294/ff2020/20260502-01/multi_instance_summary.csv,0.4938271604938271
218,1367.0,1.2513801987486195,40,10,1351.0,0.0740466493891151,20260427T232937_696372/20260427-1,Outputs_scenarios/20260427T232937_696372/ff2020/20260427-1/multi_instance_summary.csv,1.1773335493595045
219,1628.0,-0.3678724708767627,40,15,1625.0,-0.5523166615526235,20260429T155141_962595/20260429-1,Outputs_scenarios/20260429T155141_962595/all_scenarios_summary.csv,0.18444419067586076
220,1536.0,-0.9718172983479106,40,20,1529.0,-1.4285714285714286,20260504T021119_815294/20260502-01,Outputs_scenarios/20260504T021119_815294/ff2020/20260502-01/multi_instance_summary.csv,0.45675413022351796
221,1873.0,0.0,80,5,1873.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
222,2139.0,-0.9306654257794325,80,10,2139.0,-0.9306654257794325,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0
223,2306.0,-0.5621621621621622,80,15,2280.0,-1.6960208741030658,20260513T152336_096398/20260514-1,Outputs_scenarios/20260513T152336_096398/ff2020/20260514-1/multi_instance_summary.csv,1.1338587119409036
224,2515.0,-0.4364213449712358,80,20,2515.0,-0.4364213449712358,20260504T184555_707193/20260504-01,Outputs_scenarios/20260504T184555_707193/all_scenarios_summary.csv,0.0
225,2793.0,0.0,120,5,2793.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0
226,2994.0,0.100250626566416,120,10,2994.0,0.100250626566416,20260504T184555_707193/20260504-01,Outputs_scenarios/20260504T184555_707193/ff2020/20260504-01/multi_instance_summary.csv,0.0
227,3334.0,1.2677331723513432,120,15,3293.0,0.0303720577069096,20260510T025423_238291/20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,1.2373611146444337
228,3759.0,0.3998400639744102,120,20,3711.0,-0.8853118712273642,20260427T232937_696372/20260427-1,Outputs_scenarios/20260427T232937_696372/ff2020/20260427-1/multi_instance_summary.csv,1.2851519352017744
229,4097.0,0.0,160,5,4097.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/all_scenarios_summary.csv,0.0
230,4279.0,0.0,160,10,4279.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
231,4177.0,1.6169904669965005,160,15,4128.0,0.4369992716678805,20260506T171147_164642/20260506-01,Outputs_scenarios/20260506T171147_164642/ff2020/20260506-01/multi_instance_summary.csv,1.17999119532862
232,4281.0,1.3403880070546736,160,20,4235.0,0.2600780234070221,20260513T152336_096398/20260514-1,Outputs_scenarios/20260513T152336_096398/ff2020/20260514-1/multi_instance_summary.csv,1.0803099836476515
233,5214.0,0.0,200,5,5214.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
234,4881.0,0.0614817091915155,200,10,4878.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0614817091915155
235,5015.0,1.3247691690084304,200,15,4974.0,0.503879875037791,20260501T034519_627934/20260429-2,Outputs_scenarios/20260501T034519_627934/all_scenarios_summary.csv,0.8208892939706395
236,5388.0,0.2973977695167286,200,20,5371.0,-0.0186167737131155,20260424T082903_591120/20260423-02-2nc,Outputs_scenarios/20260424T082903_591120/ff2020/20260423-02-2nc/multi_instance_summary.csv,0.31601454322984407
237,6406.0,0.0,240,5,6406.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
238,12744.0,0.0,240,10,12744.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
239,6382.0,0.0,240,15,6382.0,0.0,20260411T101357_046173/20260410-02,Outputs_scenarios/20260411T101357_046173/ff2020/20260410-02/multi_instance_summary.csv,0.0
240,6143.0,0.7024422118761742,240,20,6057.0,-0.7074113679361684,20260506T171147_164642/20260506-01,Outputs_scenarios/20260506T171147_164642/ff2020/20260506-01/multi_instance_summary.csv,1.4098535798123426
